PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD
Tannenberg Copper Project,,*STD-OREAS-601B,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,>10,ICP40B,2,10,6.91,ICP40B,0.01,15,276,ICP40B,3,10000,2318,ICP40B,1,10000,2.0,ICP40B,0.5,2500,13,ICP40B,5,10000,0.90,ICP40B,0.01,15,2,ICP40B,1,10000,3,ICP40B,1,10000,23,ICP40B,1,10000,1046,ICP40B,0.5,10000,2.37,ICP40B,0.01,15,2.43,ICP40B,0.01,15,35.9,ICP40B,0.5,10000,23,ICP40B,1,10000,0.10,ICP40B,0.01,15,218,ICP40B,2,10000,5,ICP40B,1,10000,1.97,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,307,ICP40B,2,10000,1.55,ICP40B,0.01,5,21,ICP40B,5,10000,3.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,227,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,12.3,ICP40B,0.5,10000,306,ICP40B,1,10000,184,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01630,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,4,ICP40B,2,10,4.42,ICP40B,0.01,15,44,ICP40B,3,10000,605,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,12.1,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,29,ICP40B,1,10000,3003,ICP40B,0.5,10000,2.10,ICP40B,0.01,15,1.64,ICP40B,0.01,15,18.7,ICP40B,0.5,10000,67,ICP40B,1,10000,5.16,ICP40B,0.01,15,3490,ICP40B,2,10000,<1,ICP40B,1,10000,0.51,ICP40B,0.01,15,26,ICP40B,1,10000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,2.18,ICP40B,0.01,5,<5,ICP40B,5,10000,6.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,624,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,45,ICP40B,2,10000,<10,ICP40B,10,10000,11.4,ICP40B,0.5,10000,43,ICP40B,1,10000,53.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-925,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,2,ICP40B,2,10,7.16,ICP40B,0.01,15,8,ICP40B,3,10000,415,ICP40B,1,10000,1.8,ICP40B,0.5,2500,23,ICP40B,5,10000,0.43,ICP40B,0.01,15,<1,ICP40B,1,10000,23,ICP40B,1,10000,70,ICP40B,1,10000,5838,ICP40B,0.5,10000,6.83,ICP40B,0.01,15,2.51,ICP40B,0.01,15,40.3,ICP40B,0.5,10000,31,ICP40B,1,10000,1.77,ICP40B,0.01,15,1016,ICP40B,2,10000,<1,ICP40B,1,10000,0.27,ICP40B,0.01,15,31,ICP40B,1,10000,0.05,ICP40B,0.01,15,103,ICP40B,2,10000,0.95,ICP40B,0.01,5,<5,ICP40B,5,10000,11.8,ICP40B,0.5,10000,12,ICP40B,10,10000,38.1,ICP40B,0.5,5000,0.36,ICP40B,0.01,15,90,ICP40B,2,10000,<10,ICP40B,10,10000,22.5,ICP40B,0.5,10000,427,ICP40B,1,10000,108,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01655,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,3.72,ICP40B,0.01,15,133,ICP40B,3,10000,1160,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.93,ICP40B,0.01,15,<1,ICP40B,1,10000,29,ICP40B,1,10000,13,ICP40B,1,10000,5.9,ICP40B,0.5,10000,0.82,ICP40B,0.01,15,2.04,ICP40B,0.01,15,8.3,ICP40B,0.5,10000,28,ICP40B,1,10000,0.43,ICP40B,0.01,15,629,ICP40B,2,10000,<1,ICP40B,1,10000,1.14,ICP40B,0.01,15,29,ICP40B,1,10000,0.03,ICP40B,0.01,15,101,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,270,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,8.2,ICP40B,0.5,10000,318,ICP40B,1,10000,36.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-211,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,6.90,ICP40B,0.01,15,40,ICP40B,3,10000,191,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.93,ICP40B,0.01,15,<1,ICP40B,1,10000,44,ICP40B,1,10000,95,ICP40B,1,10000,171,ICP40B,0.5,10000,8.03,ICP40B,0.01,15,0.41,ICP40B,0.01,15,4.5,ICP40B,0.5,10000,11,ICP40B,1,10000,3.90,ICP40B,0.01,15,1456,ICP40B,2,10000,<1,ICP40B,1,10000,1.97,ICP40B,0.01,15,74,ICP40B,1,10000,0.04,ICP40B,0.01,15,16,ICP40B,2,10000,0.32,ICP40B,0.01,5,<5,ICP40B,5,10000,40.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,122,ICP40B,0.5,5000,0.66,ICP40B,0.01,15,290,ICP40B,2,10000,18,ICP40B,10,10000,20.8,ICP40B,0.5,10000,120,ICP40B,1,10000,49.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,3,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01675,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,<2,ICP40B,2,10,5.13,ICP40B,0.01,15,11,ICP40B,3,10000,372,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.86,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,15,ICP40B,1,10000,6.1,ICP40B,0.5,10000,1.52,ICP40B,0.01,15,2.59,ICP40B,0.01,15,13.4,ICP40B,0.5,10000,31,ICP40B,1,10000,0.40,ICP40B,0.01,15,521,ICP40B,2,10000,<1,ICP40B,1,10000,1.13,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,4.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,98.3,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,20,ICP40B,1,10000,52.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-607,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,6,ICP40B,2,10,6.51,ICP40B,0.01,15,200,ICP40B,3,10000,2439,ICP40B,1,10000,2.1,ICP40B,0.5,2500,6,ICP40B,5,10000,0.48,ICP40B,0.01,15,2,ICP40B,1,10000,4,ICP40B,1,10000,24,ICP40B,1,10000,562,ICP40B,0.5,10000,1.78,ICP40B,0.01,15,3.03,ICP40B,0.01,15,36.4,ICP40B,0.5,10000,38,ICP40B,1,10000,0.31,ICP40B,0.01,15,97,ICP40B,2,10000,3,ICP40B,1,10000,1.63,ICP40B,0.01,15,16,ICP40B,1,10000,0.07,ICP40B,0.01,15,207,ICP40B,2,10000,0.99,ICP40B,0.01,5,33,ICP40B,5,10000,2.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,216,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.9,ICP40B,0.5,10000,276,ICP40B,1,10000,63.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-133A,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01602,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-135B,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,53,AAS42S,5,500,0.01,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-317,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01630,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-929,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,7,AAS42S,5,500,2.01,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01655,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-133A,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-136,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*REP-PAL01675,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*STD-OREAS-317,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
