PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00354,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.51,0.51,0.51,,,,,,,,,,,<2,ICP40B,2,10,3.09,ICP40B,0.01,15,251,ICP40B,3,10000,543,ICP40B,1,10000,0.8,ICP40B,0.5,2500,5,ICP40B,5,10000,0.82,ICP40B,0.01,15,<1,ICP40B,1,10000,84,ICP40B,1,10000,9,ICP40B,1,10000,1468,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,0.88,ICP40B,0.01,15,6.0,ICP40B,0.5,10000,276,ICP40B,1,10000,0.41,ICP40B,0.01,15,780,ICP40B,2,10000,4,ICP40B,1,10000,0.65,ICP40B,0.01,15,23,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.22,ICP40B,0.01,5,14,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,119,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,47,ICP40B,1,10000,17.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00354,0.51,0.51,-,-,-,-,-,-,-,-,-,-,<2,3.09,251,543,0.8,5,0.82,<1,84,9,1468,0.65,0.88,6.0,276,0.41,780,4,0.65,23,0.03,10,0.22,14,1.6,<10,119,0.04,27,<10,3.8,47,17.1,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00355,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.51,0.51,0.51,,,,,,,,,,,<2,ICP40B,2,10,2.59,ICP40B,0.01,15,247,ICP40B,3,10000,556,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.71,ICP40B,0.01,15,<1,ICP40B,1,10000,76,ICP40B,1,10000,10,ICP40B,1,10000,1670,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,0.80,ICP40B,0.01,15,6.0,ICP40B,0.5,10000,221,ICP40B,1,10000,0.36,ICP40B,0.01,15,788,ICP40B,2,10000,5,ICP40B,1,10000,0.56,ICP40B,0.01,15,21,ICP40B,1,10000,0.02,ICP40B,0.01,15,8,ICP40B,2,10000,0.22,ICP40B,0.01,5,15,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,85.4,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,3.5,ICP40B,0.5,10000,46,ICP40B,1,10000,15.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00355,0.51,0.51,-,-,-,-,-,-,-,-,-,-,<2,2.59,247,556,0.7,<5,0.71,<1,76,10,1670,0.69,0.80,6.0,221,0.36,788,5,0.56,21,0.02,8,0.22,15,1.4,<10,85.4,0.03,26,<10,3.5,46,15.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00356,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.27,0.27,0.27,,,,,,,,,,,<2,ICP40B,2,10,2.96,ICP40B,0.01,15,254,ICP40B,3,10000,670,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.70,ICP40B,0.01,15,<1,ICP40B,1,10000,93,ICP40B,1,10000,11,ICP40B,1,10000,1392,ICP40B,0.5,10000,0.72,ICP40B,0.01,15,0.89,ICP40B,0.01,15,5.8,ICP40B,0.5,10000,267,ICP40B,1,10000,0.38,ICP40B,0.01,15,769,ICP40B,2,10000,3,ICP40B,1,10000,0.72,ICP40B,0.01,15,20,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.26,ICP40B,0.01,5,16,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,127,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,41,ICP40B,1,10000,17.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00356,0.27,0.27,-,-,-,-,-,-,-,-,-,-,<2,2.96,254,670,0.8,<5,0.70,<1,93,11,1392,0.72,0.89,5.8,267,0.38,769,3,0.72,20,0.03,10,0.26,16,1.5,<10,127,0.04,21,<10,4.1,41,17.8,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00357,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.42,0.42,0.42,,,,,,,,,,,<2,ICP40B,2,10,3.07,ICP40B,0.01,15,113,ICP40B,3,10000,310,ICP40B,1,10000,0.8,ICP40B,0.5,2500,7,ICP40B,5,10000,1.45,ICP40B,0.01,15,<1,ICP40B,1,10000,43,ICP40B,1,10000,13,ICP40B,1,10000,587,ICP40B,0.5,10000,1.00,ICP40B,0.01,15,0.83,ICP40B,0.01,15,5.0,ICP40B,0.5,10000,293,ICP40B,1,10000,0.64,ICP40B,0.01,15,1685,ICP40B,2,10000,2,ICP40B,1,10000,0.77,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.23,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,54.5,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,5.0,ICP40B,0.5,10000,22,ICP40B,1,10000,17.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00357,0.42,0.42,-,-,-,-,-,-,-,-,-,-,<2,3.07,113,310,0.8,7,1.45,<1,43,13,587,1.00,0.83,5.0,293,0.64,1685,2,0.77,11,0.03,8,0.23,<5,1.5,<10,54.5,0.04,11,<10,5.0,22,17.7,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00358,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.01,ICP40B,0.01,15,113,ICP40B,3,10000,320,ICP40B,1,10000,0.8,ICP40B,0.5,2500,7,ICP40B,5,10000,1.46,ICP40B,0.01,15,<1,ICP40B,1,10000,42,ICP40B,1,10000,12,ICP40B,1,10000,587,ICP40B,0.5,10000,1.06,ICP40B,0.01,15,0.86,ICP40B,0.01,15,4.7,ICP40B,0.5,10000,290,ICP40B,1,10000,0.62,ICP40B,0.01,15,1656,ICP40B,2,10000,2,ICP40B,1,10000,0.77,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,54.0,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,4.9,ICP40B,0.5,10000,21,ICP40B,1,10000,17.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00358,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,3.01,113,320,0.8,7,1.46,<1,42,12,587,1.06,0.86,4.7,290,0.62,1656,2,0.77,11,0.03,7,0.21,<5,1.5,<10,54.0,0.04,10,<10,4.9,21,17.6,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00359,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.48,0.48,0.48,,,,,,,,,,,<2,ICP40B,2,10,3.25,ICP40B,0.01,15,84,ICP40B,3,10000,184,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.55,ICP40B,0.01,15,<1,ICP40B,1,10000,27,ICP40B,1,10000,10,ICP40B,1,10000,720,ICP40B,0.5,10000,0.96,ICP40B,0.01,15,0.85,ICP40B,0.01,15,5.2,ICP40B,0.5,10000,288,ICP40B,1,10000,0.63,ICP40B,0.01,15,1704,ICP40B,2,10000,1,ICP40B,1,10000,0.77,ICP40B,0.01,15,9,ICP40B,1,10000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,57.9,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,4.7,ICP40B,0.5,10000,20,ICP40B,1,10000,17.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00359,0.48,0.48,-,-,-,-,-,-,-,-,-,-,<2,3.25,84,184,0.8,<5,1.55,<1,27,10,720,0.96,0.85,5.2,288,0.63,1704,1,0.77,9,0.03,6,0.21,<5,1.5,<10,57.9,0.04,10,<10,4.7,20,17.1,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00360,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.09,1.09,1.09,,,,,,,,,,,<2,ICP40B,2,10,3.02,ICP40B,0.01,15,59,ICP40B,3,10000,175,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.54,ICP40B,0.01,15,<1,ICP40B,1,10000,17,ICP40B,1,10000,13,ICP40B,1,10000,733,ICP40B,0.5,10000,0.89,ICP40B,0.01,15,0.80,ICP40B,0.01,15,5.0,ICP40B,0.5,10000,257,ICP40B,1,10000,0.62,ICP40B,0.01,15,1687,ICP40B,2,10000,2,ICP40B,1,10000,0.73,ICP40B,0.01,15,7,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,0.20,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,47.5,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,4.6,ICP40B,0.5,10000,17,ICP40B,1,10000,18.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00360,1.09,1.09,-,-,-,-,-,-,-,-,-,-,<2,3.02,59,175,0.7,<5,1.54,<1,17,13,733,0.89,0.80,5.0,257,0.62,1687,2,0.73,7,0.02,6,0.20,<5,1.6,<10,47.5,0.04,9,<10,4.6,17,18.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,<5,AAS42S,5,500,<0.001,AAS42S,0.001,50,<0.002,AAS42S,0.002,2.5,<0.001,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,<5,<0.001,<0.002,<0.001
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,0.01,<1,<1,<1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-925,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,7.18,ICP40B,0.01,15,9,ICP40B,3,10000,428,ICP40B,1,10000,1.8,ICP40B,0.5,2500,34,ICP40B,5,10000,0.43,ICP40B,0.01,15,<1,ICP40B,1,10000,25,ICP40B,1,10000,73,ICP40B,1,10000,6260,ICP40B,0.5,10000,6.80,ICP40B,0.01,15,2.57,ICP40B,0.01,15,42.5,ICP40B,0.5,10000,33,ICP40B,1,10000,1.81,ICP40B,0.01,15,1034,ICP40B,2,10000,<1,ICP40B,1,10000,0.29,ICP40B,0.01,15,32,ICP40B,1,10000,0.06,ICP40B,0.01,15,106,ICP40B,2,10000,0.96,ICP40B,0.01,5,<5,ICP40B,5,10000,14.7,ICP40B,0.5,10000,12,ICP40B,10,10000,38.2,ICP40B,0.5,5000,0.36,ICP40B,0.01,15,90,ICP40B,2,10000,<10,ICP40B,10,10000,24.4,ICP40B,0.5,10000,435,ICP40B,1,10000,108,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-925,-,-,-,-,-,-,-,-,-,-,-,-,<2,7.18,9,428,1.8,34,0.43,<1,25,73,6260,6.80,2.57,42.5,33,1.81,1034,<1,0.29,32,0.06,106,0.96,<5,14.7,12,38.2,0.36,90,<10,24.4,435,108,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*REP-PAL00257,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,2.12,ICP40B,0.01,15,<3,ICP40B,3,10000,267,ICP40B,1,10000,0.8,ICP40B,0.5,2500,14,ICP40B,5,10000,4.80,ICP40B,0.01,15,2,ICP40B,1,10000,6,ICP40B,1,10000,23,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,8.26,ICP40B,0.01,15,1.19,ICP40B,0.01,15,9.6,ICP40B,0.5,10000,24,ICP40B,1,10000,0.49,ICP40B,0.01,15,1309,ICP40B,2,10000,<1,ICP40B,1,10000,0.34,ICP40B,0.01,15,12,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,183,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,25,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,30,ICP40B,1,10000,20.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*REP-PAL00257,-,-,-,-,-,-,-,-,-,-,-,-,<2,2.12,<3,267,0.8,14,4.80,2,6,23,<0.5,8.26,1.19,9.6,24,0.49,1309,<1,0.34,12,0.03,8,0.02,<5,3.6,<10,183,0.08,25,<10,10.5,30,20.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,3,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.01,<1,<0.01,3,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,*STD-OREAS-211,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,<2,ICP40B,2,10,6.87,ICP40B,0.01,15,45,ICP40B,3,10000,177,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.26,ICP40B,0.01,15,<1,ICP40B,1,10000,46,ICP40B,1,10000,98,ICP40B,1,10000,166,ICP40B,0.5,10000,8.44,ICP40B,0.01,15,0.41,ICP40B,0.01,15,4.7,ICP40B,0.5,10000,10,ICP40B,1,10000,3.69,ICP40B,0.01,15,1479,ICP40B,2,10000,1,ICP40B,1,10000,2.02,ICP40B,0.01,15,74,ICP40B,1,10000,0.05,ICP40B,0.01,15,16,ICP40B,2,10000,0.31,ICP40B,0.01,5,<5,ICP40B,5,10000,40.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,128,ICP40B,0.5,5000,0.65,ICP40B,0.01,15,296,ICP40B,2,10000,20,ICP40B,10,10000,21.9,ICP40B,0.5,10000,119,ICP40B,1,10000,52.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,*STD-OREAS-211,-,-,-,-,-,-,-,-,-,-,-,-,<2,6.87,45,177,<0.5,<5,6.26,<1,46,98,166,8.44,0.41,4.7,10,3.69,1479,1,2.02,74,0.05,16,0.31,<5,40.4,<10,128,0.65,296,20,21.9,119,52.8,-,-,-,-
