PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD
Tannenberg Copper Project,,PAL01320,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.50,0.50,0.50,,,,,,,,,,,<2,ICP40B,2,10,3.49,ICP40B,0.01,15,12,ICP40B,3,10000,308,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.95,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,11,ICP40B,1,10000,52.3,ICP40B,0.5,10000,0.74,ICP40B,0.01,15,1.80,ICP40B,0.01,15,10.7,ICP40B,0.5,10000,30,ICP40B,1,10000,0.19,ICP40B,0.01,15,1197,ICP40B,2,10000,<1,ICP40B,1,10000,0.82,ICP40B,0.01,15,9,ICP40B,1,10000,0.03,ICP40B,0.01,15,15,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,150,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,13.4,ICP40B,0.5,10000,12,ICP40B,1,10000,38.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01321,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.12,1.12,1.12,,,,,,,,,,,<2,ICP40B,2,10,3.32,ICP40B,0.01,15,8,ICP40B,3,10000,1284,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.50,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,13,ICP40B,1,10000,5.9,ICP40B,0.5,10000,0.64,ICP40B,0.01,15,2.21,ICP40B,0.01,15,11.2,ICP40B,0.5,10000,23,ICP40B,1,10000,0.21,ICP40B,0.01,15,502,ICP40B,2,10000,<1,ICP40B,1,10000,0.79,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,33,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,170,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,7.8,ICP40B,0.5,10000,8,ICP40B,1,10000,28.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01322,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.76,1.76,1.76,,,,,,,,,,,<2,ICP40B,2,10,3.08,ICP40B,0.01,15,7,ICP40B,3,10000,1700,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,7,ICP40B,1,10000,4.9,ICP40B,0.5,10000,0.66,ICP40B,0.01,15,2.16,ICP40B,0.01,15,9.6,ICP40B,0.5,10000,22,ICP40B,1,10000,0.23,ICP40B,0.01,15,487,ICP40B,2,10000,<1,ICP40B,1,10000,0.72,ICP40B,0.01,15,4,ICP40B,1,10000,0.02,ICP40B,0.01,15,29,ICP40B,2,10000,0.06,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,218,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,33,ICP40B,1,10000,23.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01323,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.58,1.58,1.58,,,,,,,,,,,<2,ICP40B,2,10,3.39,ICP40B,0.01,15,5,ICP40B,3,10000,1584,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.20,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,3.9,ICP40B,0.5,10000,0.67,ICP40B,0.01,15,2.52,ICP40B,0.01,15,9.6,ICP40B,0.5,10000,25,ICP40B,1,10000,0.25,ICP40B,0.01,15,505,ICP40B,2,10000,<1,ICP40B,1,10000,0.80,ICP40B,0.01,15,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,0.06,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,205,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,7.5,ICP40B,0.5,10000,8,ICP40B,1,10000,28.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01324,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,2.42,2.42,2.42,,,,,,,,,,,<2,ICP40B,2,10,0.55,ICP40B,0.01,15,<3,ICP40B,3,10000,27,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,2.9,ICP40B,0.5,10000,0.33,ICP40B,0.01,15,0.21,ICP40B,0.01,15,2.7,ICP40B,0.5,10000,18,ICP40B,1,10000,1.47,ICP40B,0.01,15,121,ICP40B,2,10000,3,ICP40B,1,10000,0.11,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,23,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1493,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,1.2,ICP40B,0.5,10000,44,ICP40B,1,10000,5.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01325,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,2.17,2.17,2.17,,,,,,,,,,,<2,ICP40B,2,10,0.20,ICP40B,0.01,15,<3,ICP40B,3,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,2.5,ICP40B,0.5,10000,0.11,ICP40B,0.01,15,0.09,ICP40B,0.01,15,1.8,ICP40B,0.5,10000,24,ICP40B,1,10000,2.49,ICP40B,0.01,15,123,ICP40B,2,10000,9,ICP40B,1,10000,0.08,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,15,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1445,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,0.7,ICP40B,0.5,10000,7,ICP40B,1,10000,3.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01326,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,1.69,1.69,1.69,500.0,78.20,21.80,391.0,109.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,0.20,ICP40B,0.01,15,<3,ICP40B,3,10000,26,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,2.1,ICP40B,0.5,10000,0.10,ICP40B,0.01,15,0.10,ICP40B,0.01,15,1.8,ICP40B,0.5,10000,25,ICP40B,1,10000,1.22,ICP40B,0.01,15,69,ICP40B,2,10000,3,ICP40B,1,10000,0.06,ICP40B,0.01,15,1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,9,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1296,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,0.5,ICP40B,0.5,10000,31,ICP40B,1,10000,2.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01327,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,-,,,,,,,,,,,,,7,ICP40B,2,10,7.02,ICP40B,0.01,15,806,ICP40B,3,10000,226,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.04,ICP40B,0.01,15,22,ICP40B,1,10000,540,ICP40B,1,10000,110,ICP40B,1,10000,4369,ICP40B,0.5,10000,5.48,ICP40B,0.01,15,1.59,ICP40B,0.01,15,18.7,ICP40B,0.5,10000,18,ICP40B,1,10000,1.93,ICP40B,0.01,15,857,ICP40B,2,10000,169,ICP40B,1,10000,2.35,ICP40B,0.01,15,443,ICP40B,1,10000,0.05,ICP40B,0.01,15,4043,ICP40B,2,10000,0.65,ICP40B,0.01,5,369,ICP40B,5,10000,19.0,ICP40B,0.5,10000,61,ICP40B,10,10000,177,ICP40B,0.5,5000,0.64,ICP40B,0.01,15,138,ICP40B,2,10000,<10,ICP40B,10,10000,2.8,ICP40B,0.5,10000,3876,ICP40B,1,10000,117,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01328,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.75,0.75,0.75,,,,,,,,,,,<2,ICP40B,2,10,0.45,ICP40B,0.01,15,4,ICP40B,3,10000,58,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,4,ICP40B,1,10000,5.3,ICP40B,0.5,10000,0.19,ICP40B,0.01,15,0.11,ICP40B,0.01,15,2.5,ICP40B,0.5,10000,55,ICP40B,1,10000,2.05,ICP40B,0.01,15,120,ICP40B,2,10000,7,ICP40B,1,10000,0.09,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,73,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,2997,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,1.3,ICP40B,0.5,10000,139,ICP40B,1,10000,6.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01329,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.61,0.61,0.61,,,,,,,,,,,<2,ICP40B,2,10,1.02,ICP40B,0.01,15,4,ICP40B,3,10000,69,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,13,ICP40B,1,10000,4.3,ICP40B,0.5,10000,0.46,ICP40B,0.01,15,0.33,ICP40B,0.01,15,6.1,ICP40B,0.5,10000,29,ICP40B,1,10000,3.82,ICP40B,0.01,15,461,ICP40B,2,10000,4,ICP40B,1,10000,0.33,ICP40B,0.01,15,6,ICP40B,1,10000,0.01,ICP40B,0.01,15,41,ICP40B,2,10000,0.67,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,401,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,255,ICP40B,1,10000,13.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
Tannenberg Copper Project,,PAL01330,Core,Drill Core,Drillhole,TR2502684     133             392,08-Nov-25,14-Nov-25,TR2502684,TR2502684     133             392,,0.84,0.84,0.84,,,,,,,,,,,<2,ICP40B,2,10,0.82,ICP40B,0.01,15,4,ICP40B,3,10000,86,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,5.1,ICP40B,0.5,10000,0.36,ICP40B,0.01,15,0.26,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,19,ICP40B,1,10000,1.41,ICP40B,0.01,15,511,ICP40B,2,10000,<1,ICP40B,1,10000,0.29,ICP40B,0.01,15,5,ICP40B,1,10000,<0.01,ICP40B,0.01,15,72,ICP40B,2,10000,0.38,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,474,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,377,ICP40B,1,10000,12.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5
