PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5]
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00058,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.61,1.61,1.61,,,,,,,,,,,<2,ICP40B,2,10,3.73,ICP40B,0.01,15,<3,ICP40B,3,10000,554,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.72,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,0.6,ICP40B,0.5,10000,0.56,ICP40B,0.01,15,2.26,ICP40B,0.01,15,6.5,ICP40B,0.5,10000,54,ICP40B,1,10000,0.41,ICP40B,0.01,15,416,ICP40B,2,10000,<1,ICP40B,1,10000,0.36,ICP40B,0.01,15,4,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,170,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,3,ICP40B,1,10000,21.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00058,1.61,1.61,-,-,-,-,-,-,-,-,-,-,<2,3.73,<3,554,0.8,<5,0.72,<1,<1,9,0.6,0.56,2.26,6.5,54,0.41,416,<1,0.36,4,0.02,9,0.02,<5,0.9,<10,170,0.02,7,<10,3.9,3,21.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,*DUP-PAL00058,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.35,ICP40B,0.01,15,<3,ICP40B,3,10000,537,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.70,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.54,ICP40B,0.01,15,2.19,ICP40B,0.01,15,6.4,ICP40B,0.5,10000,51,ICP40B,1,10000,0.41,ICP40B,0.01,15,410,ICP40B,2,10000,1,ICP40B,1,10000,0.37,ICP40B,0.01,15,5,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,161,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,4,ICP40B,1,10000,20.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,*DUP-PAL00058,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,3.35,<3,537,0.8,<5,0.70,<1,<1,11,<0.5,0.54,2.19,6.4,51,0.41,410,1,0.37,5,0.03,9,0.03,<5,0.8,<10,161,0.02,7,<10,3.9,4,20.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00059,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.92,1.92,1.92,,,,,,,,,,,<2,ICP40B,2,10,3.64,ICP40B,0.01,15,5,ICP40B,3,10000,600,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.85,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,2.18,ICP40B,0.01,15,6.7,ICP40B,0.5,10000,54,ICP40B,1,10000,0.46,ICP40B,0.01,15,500,ICP40B,2,10000,1,ICP40B,1,10000,0.31,ICP40B,0.01,15,5,ICP40B,1,10000,0.03,ICP40B,0.01,15,13,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,176,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,5,ICP40B,1,10000,23.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00059,1.92,1.92,-,-,-,-,-,-,-,-,-,-,<2,3.64,5,600,0.8,<5,0.85,<1,<1,10,<0.5,0.65,2.18,6.7,54,0.46,500,1,0.31,5,0.03,13,0.04,<5,0.9,<10,176,0.03,7,<10,4.0,5,23.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00060,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.20,2.20,2.20,,,,,,,,,,,<2,ICP40B,2,10,3.57,ICP40B,0.01,15,<3,ICP40B,3,10000,621,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.98,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.80,ICP40B,0.01,15,2.17,ICP40B,0.01,15,7.3,ICP40B,0.5,10000,55,ICP40B,1,10000,0.47,ICP40B,0.01,15,491,ICP40B,2,10000,1,ICP40B,1,10000,0.31,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,10,ICP40B,2,10000,0.11,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,153,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,4,ICP40B,1,10000,25.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00060,2.20,2.20,-,-,-,-,-,-,-,-,-,-,<2,3.57,<3,621,0.8,<5,0.98,<1,<1,12,<0.5,0.80,2.17,7.3,55,0.47,491,1,0.31,5,0.02,10,0.11,<5,0.9,<10,153,0.03,7,<10,4.1,4,25.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00061,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.72,1.72,1.72,,,,,,,,,,,<2,ICP40B,2,10,0.62,ICP40B,0.01,15,<3,ICP40B,3,10000,23,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.47,ICP40B,0.01,15,0.15,ICP40B,0.01,15,3.4,ICP40B,0.5,10000,4,ICP40B,1,10000,11.5,ICP40B,0.01,15,668,ICP40B,2,10000,<1,ICP40B,1,10000,0.09,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,51.4,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.3,ICP40B,0.5,10000,32,ICP40B,1,10000,11.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00061,1.72,1.72,-,-,-,-,-,-,-,-,-,-,<2,0.62,<3,23,<0.5,<5,>15,<1,<1,1,<0.5,0.47,0.15,3.4,4,11.5,668,<1,0.09,<1,<0.01,<2,0.05,<5,<0.5,<10,51.4,<0.01,<2,<10,3.3,32,11.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00062,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.01,2.01,2.01,,,,,,,,,,,<2,ICP40B,2,10,3.53,ICP40B,0.01,15,<3,ICP40B,3,10000,622,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.97,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,12,ICP40B,1,10000,0.8,ICP40B,0.5,10000,0.78,ICP40B,0.01,15,2.19,ICP40B,0.01,15,6.5,ICP40B,0.5,10000,56,ICP40B,1,10000,0.46,ICP40B,0.01,15,429,ICP40B,2,10000,1,ICP40B,1,10000,0.23,ICP40B,0.01,15,5,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.15,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,181,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,4,ICP40B,1,10000,23.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00062,2.01,2.01,-,-,-,-,-,-,-,-,-,-,<2,3.53,<3,622,0.7,<5,0.97,<1,<1,12,0.8,0.78,2.19,6.5,56,0.46,429,1,0.23,5,0.03,8,0.15,<5,0.7,<10,181,0.03,6,<10,3.8,4,23.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00063,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.85,1.85,1.85,,,,,,,,,,,<2,ICP40B,2,10,3.83,ICP40B,0.01,15,<3,ICP40B,3,10000,658,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.06,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,2.24,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,59,ICP40B,1,10000,0.45,ICP40B,0.01,15,418,ICP40B,2,10000,<1,ICP40B,1,10000,0.17,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,0.20,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,186,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,5,ICP40B,1,10000,22.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00063,1.85,1.85,-,-,-,-,-,-,-,-,-,-,<2,3.83,<3,658,0.7,<5,1.06,<1,<1,9,<0.5,0.65,2.24,5.9,59,0.45,418,<1,0.17,5,0.02,9,0.20,<5,0.7,<10,186,0.02,6,<10,3.8,5,22.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00064,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.94,1.94,1.94,,,,,,,,,,,<2,ICP40B,2,10,3.27,ICP40B,0.01,15,<3,ICP40B,3,10000,484,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.88,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.71,ICP40B,0.01,15,2.01,ICP40B,0.01,15,6.6,ICP40B,0.5,10000,57,ICP40B,1,10000,0.37,ICP40B,0.01,15,369,ICP40B,2,10000,1,ICP40B,1,10000,0.18,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,160,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,3,ICP40B,1,10000,24.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00064,1.94,1.94,-,-,-,-,-,-,-,-,-,-,<2,3.27,<3,484,0.7,<5,0.88,<1,<1,10,<0.5,0.71,2.01,6.6,57,0.37,369,1,0.18,5,0.02,7,0.18,<5,0.7,<10,160,0.03,6,<10,3.8,3,24.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00065,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.68,1.68,1.68,,,,,,,,,,,<2,ICP40B,2,10,3.90,ICP40B,0.01,15,<3,ICP40B,3,10000,452,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.88,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.58,ICP40B,0.01,15,2.14,ICP40B,0.01,15,7.0,ICP40B,0.5,10000,60,ICP40B,1,10000,0.39,ICP40B,0.01,15,330,ICP40B,2,10000,<1,ICP40B,1,10000,0.23,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,177,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.2,ICP40B,0.5,10000,4,ICP40B,1,10000,25.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00065,1.68,1.68,-,-,-,-,-,-,-,-,-,-,<2,3.90,<3,452,0.8,<5,0.88,<1,<1,7,<0.5,0.58,2.14,7.0,60,0.39,330,<1,0.23,6,0.03,7,0.18,<5,0.8,<10,177,0.03,7,<10,4.2,4,25.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00066,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.97,1.97,1.97,,,,,,,,,,,<2,ICP40B,2,10,3.64,ICP40B,0.01,15,<3,ICP40B,3,10000,588,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.74,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,10,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.71,ICP40B,0.01,15,2.26,ICP40B,0.01,15,6.8,ICP40B,0.5,10000,56,ICP40B,1,10000,0.40,ICP40B,0.01,15,348,ICP40B,2,10000,1,ICP40B,1,10000,0.28,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,0.08,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,172,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,3,ICP40B,1,10000,24.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00066,1.97,1.97,-,-,-,-,-,-,-,-,-,-,<2,3.64,<3,588,0.8,<5,0.74,<1,<1,10,<0.5,0.71,2.26,6.8,56,0.40,348,1,0.28,6,0.03,7,0.08,<5,0.8,<10,172,0.03,6,<10,3.9,3,24.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00067,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.95,1.95,1.95,500.0,76.20,23.80,381.0,119.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,3.82,ICP40B,0.01,15,<3,ICP40B,3,10000,649,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.93,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.65,ICP40B,0.01,15,2.26,ICP40B,0.01,15,7.2,ICP40B,0.5,10000,54,ICP40B,1,10000,0.47,ICP40B,0.01,15,470,ICP40B,2,10000,1,ICP40B,1,10000,0.26,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.07,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,194,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.9,ICP40B,0.5,10000,4,ICP40B,1,10000,23.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00067,1.95,1.95,500.0,76.20,23.80,381.0,119.0,20.0,85.00,15.00,17.0,3.0,<2,3.82,<3,649,0.7,<5,0.93,<1,<1,7,<0.5,0.65,2.26,7.2,54,0.47,470,1,0.26,6,0.03,10,0.07,<5,0.8,<10,194,0.02,6,<10,3.9,4,23.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00068,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.58,1.58,1.58,,,,,,,,,,,<2,ICP40B,2,10,3.81,ICP40B,0.01,15,<3,ICP40B,3,10000,582,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.96,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.95,ICP40B,0.01,15,2.26,ICP40B,0.01,15,6.9,ICP40B,0.5,10000,54,ICP40B,1,10000,0.46,ICP40B,0.01,15,508,ICP40B,2,10000,1,ICP40B,1,10000,0.30,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.09,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,181,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,6,ICP40B,1,10000,23.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00068,1.58,1.58,-,-,-,-,-,-,-,-,-,-,<2,3.81,<3,582,0.7,<5,0.96,<1,1,11,<0.5,0.95,2.26,6.9,54,0.46,508,1,0.30,6,0.03,8,0.09,<5,0.8,<10,181,0.03,6,<10,4.1,6,23.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00069,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.62,1.62,1.62,,,,,,,,,,,<2,ICP40B,2,10,3.49,ICP40B,0.01,15,<3,ICP40B,3,10000,610,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.18,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.63,ICP40B,0.01,15,2.16,ICP40B,0.01,15,6.8,ICP40B,0.5,10000,55,ICP40B,1,10000,0.45,ICP40B,0.01,15,452,ICP40B,2,10000,1,ICP40B,1,10000,0.28,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.29,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,201,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,6,ICP40B,1,10000,24.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00069,1.62,1.62,-,-,-,-,-,-,-,-,-,-,<2,3.49,<3,610,0.7,<5,1.18,<1,<1,7,<0.5,0.63,2.16,6.8,55,0.45,452,1,0.28,6,0.03,10,0.29,<5,0.8,<10,201,0.03,6,<10,4.0,6,24.2,-,-,-
