pid,thesaurus,code,term
1060,1,q39096,Lawrence
1060,1,q40092,Quincy
1060,1,q40094,Moberly
1060,1,q40096,"Kansas City"
1060,1,h0711,"Upper Mississippi-Salt"
1060,1,h0714,"Upper Mississippi-Kaskaskia-Meramec"
1060,1,h1024,Missouri-Nishnabotna
1060,1,h1027,Kansas
1060,1,h1028,Chariton-Grand
1060,1,h1029,Gasconade-Osage
1060,1,h1030,"Lower Missouri"
1060,1,h1101,"Upper White"
1060,1,h1107,"Neosho - Verdigris"
1060,1,h1111,"Lower Arkansas"
1061,2,19,"aeroradiometric surveying"
1061,1,f08117,Summit
1061,1,q40106,Denver
1061,1,q40108,Leadville
1061,1,q41106,Greeley
1061,1,h10190001,"South Platte Headwaters"
1061,1,h10190002,"Upper South Platte"
1061,1,h10190003,"Middle South Platte-Cherry Creek"
1061,1,h10190004,Clear
1061,1,h10190005,"St. Vrain"
1061,1,h10190006,"Big Thompson"
1061,1,h10190007,"Cache La Poudre"
1061,1,h11020001,"Arkansas Headwaters"
1061,1,h14010001,"Colorado headwaters"
1061,1,h14010002,Blue
1061,1,h14010003,Eagle
1061,2,1434,copper
1061,2,1509,molybdenum
1061,2,1464,gold
1061,2,1553,"rare earth elements"
1061,2,1406,beryllium
1061,2,1409,bismuth
1061,2,2303,fluorite
1061,2,2304,graphite
1061,2,1499,manganese
1061,2,1558,rhenium
1061,2,1589,tellurium
1061,2,2093,"study areas"
1061,2,1596,tin
1061,2,2094,"critical minerals"
1061,2,1600,tungsten
1061,2,470,geophysics
1061,2,18,"aeromagnetic surveying"
1061,2,1618,zinc
1061,1,f08013,Boulder
1061,1,f08015,Chaffee
1061,1,f08019,"Clear Creek"
1061,1,f08037,Eagle
1061,1,f08047,Gilpin
1061,1,f08049,Grand
1061,1,f08059,Jefferson
1061,1,f08065,Lake
1061,1,f08069,Larimer
1061,1,f08093,Park
1062,1,f08057,Jackson
1062,1,f08081,Moffat
1062,1,f08107,Routt
1062,1,f31165,Sioux
1062,1,f46019,Butte
1062,1,f46033,Custer
1062,1,f46047,"Fall River"
1062,1,f46081,Lawrence
1062,1,f46093,Meade
1062,1,f46103,Pennington
1062,1,f56001,Albany
1062,1,f56007,Carbon
1062,1,f56009,Converse
1062,1,f56011,Crook
1062,1,f56015,Goshen
1062,1,f56021,Laramie
1062,1,f56027,Niobrara
1062,1,f56031,Platte
1062,1,f56037,Sweetwater
1062,1,f56045,Weston
1062,1,q41108,Craig
1062,1,q42106,Cheyenne
1062,1,q42108,Rawlins
1062,1,q43104,Alliance
1062,1,q43106,Torrington
1062,1,q44104,"Hot Springs"
1062,1,q44106,Newcastle
1062,1,q45104,"Rapid City"
1062,1,q45106,Gillette
1062,1,h10120103,"Upper Cheyenne"
1062,1,h10120104,Lance
1062,1,h10120106,"Angostura Reservoir"
1062,1,h10120107,Beaver
1062,1,h10120108,Hat
1062,1,h10120109,"Middle Cheyenne-Spring"
1062,1,h10120110,Rapid
1062,1,h10120111,"Middle Cheyenne-Elk"
1062,1,h10120201,"Upper Belle Fourche"
1062,1,h10120202,"Lower Belle Fourche"
1062,1,h10120203,Redwater
1062,1,h10150002,"Niobrara Headwaters"
1062,1,h10180002,"Upper North Platte"
1062,1,h10180004,"Medicine Bow"
1062,1,h10180005,"Little Medicine Bow"
1062,1,h10180008,"Glendo Reservoir"
1062,1,h10180009,"Middle North Platte-Scotts Bluff"
1062,1,h10180010,"Upper Laramie"
1062,1,h10180011,"Lower Laramie"
1062,1,h10180012,Horse
1062,1,h10190015,"Upper Lodgepole"
1062,1,h14050003,"Little Snake"
1062,1,h14050004,Muddy
1062,2,326,"electromagnetic surveying"
1062,2,2093,"study areas"
1062,2,2094,"critical minerals"
1062,2,799,"energy resources"
1062,2,1605,uranium
1062,2,2296,"carbon mineralization"
1063,1,f17085,"Jo Daviess"
1063,1,f19061,Dubuque
1063,1,f19097,Jackson
1063,1,f55043,Grant
1063,1,f55065,Lafayette
1063,1,q43092NEA3,Cassville
1063,1,q43092NEA4,"Holy Cross"
1063,1,q43092NEB3,Balltown
1063,1,q43092NEB4,Sherrill
1063,1,q43092NEC3,Potosi
1063,1,q43092NEC4,"Dubuque North"
1063,1,q43092NED3,Dickeyville
1063,1,q43092NED4,Kieler
1063,1,q43092NEE3,Platteville
1063,1,q43092NEE4,"Cuba City"
1063,1,q43092NEF4,"New Diggings"
1063,1,q43092NEG4,Shullsburg
1063,1,q43092SEA1,Epworth
1063,1,q43092SEB1,Peosta
1063,1,q43092SEC1,"Dubuque South"
1063,1,q43092SEC2,Zwingle
1063,1,q43092SED1,Menominee
1063,1,q43092SED2,"La Motte"
1063,1,q43092SEE1,Galena
1063,1,q43092SEE2,Bellevue
1063,1,q43092SEF1,"Scales Mound West"
1063,1,q43092SEF2,Hanover
1063,1,q43092SEG1,"Scales Mound East"
1063,1,q43092SEG2,Elizabeth
1063,1,h07060003,"Grant-Little Maquoketa"
1063,1,h07060005,Apple-Plum
1063,1,h07060006,Maquoketa
1063,1,h07090003,Pecatonica
1063,2,2093,"study areas"
1063,2,2094,"critical minerals"
1063,2,470,geophysics
1063,2,18,"aeromagnetic surveying"
1063,2,326,"electromagnetic surveying"
1063,2,1553,"rare earth elements"
1063,28,63,"phosphate rock"
1064,1,f48043,Brewster
1064,1,f48109,Culberson
1064,1,f48229,Hudspeth
1064,1,f48243,"Jeff Davis"
1064,1,f48377,Presidio
1064,1,f48389,Reeves
1064,1,q30104,"Emory Peak"
1064,1,q30106,Presidio
1064,1,q31104,"Fort Stockton"
1064,1,q31106,Marfa
1064,1,q32104,Pecos
1064,1,q32106,"Van Horn"
1064,1,h13040100,"Rio Grande-Fort Quitman"
1064,1,h13040201,"Cibolo-Red Light"
1064,1,h13040202,Alamito
1064,1,h13040203,"Black Hills-Fresno"
1064,1,h13040204,Terlingua
1064,1,h13040206,Maravillas
1064,1,h13040207,"Santiago Draw"
1064,1,h13040208,Reagan-Sanderson
1064,1,h13040209,"San Francisco"
1064,1,h13040211,"Big Canyon"
1064,1,h13050004,"Salt Basin"
1064,1,h13070001,"Lower Pecos-Red Bluff Reservoir"
1064,1,h13070003,Toyah
1064,1,h13070004,"Salt Draw"
1064,1,h13070005,"Barrilla Draw"
1064,1,h13070006,"Coyanosa-Hackberry Draws"
1064,2,2093,"study areas"
1064,2,2094,"critical minerals"
1064,2,470,geophysics
1064,2,18,"aeromagnetic surveying"
1064,2,19,"aeroradiometric surveying"
1064,2,1553,"rare earth elements"
1064,2,1454,fluorine
1064,2,1619,zirconium
1064,2,1589,tellurium
1064,2,1460,gallium
1064,2,1464,gold
1064,2,1605,uranium
1065,2,18,"aeromagnetic surveying"
1065,2,1494,lithium
1065,1,f32007,Elko
1065,1,f32009,Esmeralda
1065,1,f32011,Eureka
1065,1,f32013,Humboldt
1065,1,f32015,Lander
1065,1,f32023,Nye
1065,1,f32033,"White Pine"
1065,1,q38118,Goldfield
1065,1,q39116,Lund
1065,1,q39118,Tonopah
1065,1,q40116,Ely
1065,1,q40118,Millett
1065,1,q41116,Elko
1065,1,q41118,Winnemucca
1065,1,q42116,Wells
1065,1,q42118,Mcdermitt
1065,1,h16040101,"Upper Humboldt"
1065,1,h16040102,"North Fork Humboldt"
1065,1,h16040103,"South Fork Humboldt"
1065,1,h16040104,Pine
1065,1,h16040105,"Middle Humboldt"
1065,1,h16040106,Rock
1065,1,h16040107,Reese
1065,1,h16040108,"Lower Humboldt"
1065,1,h16040109,"Little Humboldt"
1065,1,h16060001,"Dixie Valley"
1065,1,h16060002,"Gabbs Valley"
1065,1,h16060003,"Southern Big Smoky Valley"
1065,1,h16060004,"Northern Big Smoky Valley"
1065,1,h16060005,"Diamond-Monitor Valleys"
1065,1,h16060006,"Little Smoky-Newark Valleys"
1065,1,h16060007,"Long-Ruby Valleys"
1065,1,h16060011,"Ralston-Stone Cabin Valleys"
1065,1,h16060012,"Hot Creek-Railroad Valleys"
1065,1,h17050105,"South Fork Owyhee"
1065,2,1393,antimony
1065,2,2302,barite
1065,2,1406,beryllium
1065,2,2303,fluorite
1065,2,2304,graphite
1065,2,1596,tin
1065,2,1600,tungsten
1065,2,1553,"rare earth elements"
1065,2,1605,uranium
1065,2,1610,vanadium
1065,2,2094,"critical minerals"
1065,2,470,geophysics
1065,2,2093,"study areas"
1066,1,f06029,Kern
1066,1,f06071,"San Bernardino"
1066,1,q35118NE,"Newberry Springs"
1066,1,q35118NW,Victorville
1066,1,q36118SE,"Soda Mountains"
1066,1,q36118SW,"Cuddeback Lake"
1066,1,h18090206,"Antelope-Fremont Valleys"
1066,1,h18090207,"Coyote-Cuddeback Lakes"
1066,1,h18090208,Mojave
1066,1,h18100100,"Southern Mojave"
1066,2,2093,"study areas"
1066,2,2094,"critical minerals"
1066,2,1494,lithium
1066,2,470,geophysics
1066,28,65,potash
1066,2,18,"aeromagnetic surveying"
1066,2,1600,tungsten
1066,2,1498,magnesium
1066,28,17,clays
1067,2,2093,"study areas"
1067,2,2094,"critical minerals"
1067,1,f24023,Garrett
1067,1,f37013,Beaufort
1067,1,f37015,Bertie
1067,1,f37031,Carteret
1067,1,f37049,Craven
1067,1,f37061,Duplin
1067,1,f37063,Durham
1067,1,f37065,Edgecombe
1067,1,f37069,Franklin
1067,1,f37077,Granville
1067,1,f37079,Greene
1067,1,f37083,Halifax
1067,1,f37101,Johnston
1067,1,f37103,Jones
1067,1,f37107,Lenoir
1067,1,f37117,Martin
1067,1,f37127,Nash
1067,1,f37133,Onslow
1067,1,f37145,Person
1067,1,f37147,Pitt
1067,1,f37181,Vance
1067,1,f37183,Wake
1067,1,f37185,Warren
1067,1,f37191,Wayne
1067,1,f37195,Wilson
1067,1,f51003,Albemarle
1067,1,f51007,Amelia
1067,1,f51009,Amherst
1067,1,f51011,Appomattox
1067,1,f51015,Augusta
1067,1,f51017,Bath
1067,1,f51019,Bedford
1067,1,f51025,Brunswick
1067,1,f51029,Buckingham
1067,1,f51031,Campbell
1067,1,f51037,Charlotte
1067,1,f51049,Cumberland
1067,1,f51065,Fluvanna
1067,1,f51067,Franklin
1067,1,f51075,Goochland
1067,1,f51079,Greene
1067,1,f51083,Halifax
1067,1,f51089,Henry
1067,1,f51091,Highland
1067,1,f51109,Louisa
1067,1,f51111,Lunenburg
1067,1,f51113,Madison
1067,1,f51117,Mecklenburg
1067,1,f51125,Nelson
1067,1,f51135,Nottoway
1067,1,f51137,Orange
1067,1,f51143,Pittsylvania
1067,1,f51145,Powhatan
1067,1,f51147,"Prince Edward"
1067,1,f51163,Rockbridge
1067,1,f51165,Rockingham
1067,1,f51515,Bedford
1067,1,f51540,Charlottesville
1067,1,f51660,Harrisonburg
1067,1,f51680,Lynchburg
1067,1,f51690,Martinsville
1067,1,f51790,Staunton
1067,1,f51820,Waynesboro
1067,1,f54023,Grant
1067,1,f54031,Hardy
1067,1,f54071,Pendleton
1067,1,f54075,Pocahontas
1067,1,f54077,Preston
1067,1,f54083,Randolph
1067,1,f54093,Tucker
1067,1,q35078,Beaufort
1067,1,q36078,"Rocky Mount"
1067,1,q36080,Raleigh
1067,1,q37078,Norfolk
1067,1,q37080,Greensboro
1067,1,q37082,Winston-salem
1067,1,q38078,Richmond
1067,1,q38080,Roanoke
1067,1,q38082,Bluefield
1067,1,q39078,Washington
1067,1,q39080,Charlottesville
1067,1,q40080,Cumberland
1067,2,470,geophysics
1067,1,h0207,Potomac
1067,1,h0208,"Lower Chesapeake"
1067,1,h0301,Chowan-Roanoke
1067,1,h0302,Neuse-Pamlico
1067,1,h0303,"Cape Fear"
1067,1,h0502,Monongahela
1067,1,h0505,Kanawha
1067,2,18,"aeromagnetic surveying"
1067,2,19,"aeroradiometric surveying"
1067,2,1393,antimony
1067,2,1396,arsenic
1067,2,2302,barite
1067,2,1406,beryllium
1067,2,1409,bismuth
1067,2,1424,cesium
1067,2,1429,chromium
1067,2,1433,cobalt
1067,2,1460,gallium
1067,2,1463,germanium
1067,2,1479,indium
1067,2,1494,lithium
1067,2,1499,manganese
1067,2,1520,nickel
1067,2,1521,niobium
1067,2,2263,"platinum-group elements"
1067,2,1553,"rare earth elements"
1067,2,1569,scandium
1067,2,1584,tantalum
1067,2,1589,tellurium
1067,2,1596,tin
1067,2,1597,titanium
1067,2,1600,tungsten
1067,2,1618,zinc
1067,2,1619,zirconium
1067,28,17,clays
1067,2,1434,copper
1067,2,1464,gold
1067,2,1483,iron
1067,28,25,kaolin
1067,2,1492,lead
1067,2,1509,molybdenum
1067,2,1572,selenium
1067,2,1576,silver
1067,28,87,talc
1067,2,1605,uranium
1067,2,1617,yttrium
1068,28,87,talc
1068,2,1433,cobalt
1068,2,2303,fluorite
1068,1,f09001,Fairfield
1068,1,f09003,Hartford
1068,1,f09005,Litchfield
1068,1,f09007,Middlesex
1068,1,f09009,"New Haven"
1068,1,f09011,"New London"
1068,1,f09013,Tolland
1068,1,f09015,Windham
1068,1,f25003,Berkshire
1068,1,f25011,Franklin
1068,1,f25013,Hampden
1068,1,f25015,Hampshire
1068,1,f25017,Middlesex
1068,1,f25027,Worcester
1068,1,f33005,Cheshire
1068,1,f33011,Hillsborough
1068,1,f36103,Suffolk
1068,1,f44003,Kent
1068,1,f44007,Providence
1068,1,f44009,Washington
1068,1,f50003,Bennington
1068,1,f50025,Windham
1068,1,q42072,Providence
1068,1,q42074,Hartford
1068,1,q43072,Boston
1068,1,q43074,Albany
1068,1,q44072,Portland
1068,1,q44074,"Glens Falls"
1068,1,h01070002,Merrimack
1068,1,h01070003,Contoocook
1068,1,h01070004,Nashua
1068,1,h01070005,Concord
1068,1,h01080104,"Upper Connecticut-Mascoma"
1068,1,h01080107,West
1068,1,h01080201,"Middle Connecticut"
1068,1,h01080202,Miller
1068,1,h01080203,Deerfield
1068,1,h01080204,Chicopee
1068,1,h01080205,"Lower Connecticut"
1068,1,h01080206,Westfield
1068,1,h01080207,Farmington
1068,1,h01090003,Blackstone
1068,1,h01090004,Narragansett
1068,1,h01090005,Pawcatuck-Wood
1068,1,h01100001,Quinebaug
1068,1,h01100002,Shetucket
1068,1,h01100003,Thames
1068,1,h01100004,Quinnipiac
1068,1,h01100005,Housatonic
1068,1,h01100006,Saugatuck
1068,1,h01100007,"Long Island Sound"
1068,1,h02020003,Hudson-Hoosic
1068,1,h02030201,"Northern Long Island"
1068,1,h02030202,"Southern Long Island"
1068,2,2304,graphite
1068,2,1494,lithium
1068,2,1499,manganese
1068,2,1618,zinc
1068,2,1393,antimony
1068,2,1396,arsenic
1068,2,1409,bismuth
1068,2,1424,cesium
1068,2,1429,chromium
1068,2,1460,gallium
1068,2,1463,germanium
1068,2,1479,indium
1068,2,1498,magnesium
1068,2,1520,nickel
1068,2,1521,niobium
1068,2,2263,"platinum-group elements"
1068,2,1553,"rare earth elements"
1068,2,1569,scandium
1068,2,1584,tantalum
1068,2,1589,tellurium
1068,2,2093,"study areas"
1068,2,1597,titanium
1068,2,2094,"critical minerals"
1068,2,1600,tungsten
1068,2,470,geophysics
1068,2,1619,zirconium
1068,2,18,"aeromagnetic surveying"
1068,28,31,feldspar
1068,2,19,"aeroradiometric surveying"
1068,2,1464,gold
1068,2,2302,barite
1068,2,1483,iron
1068,2,1492,lead
1068,28,56,"mica (natural)"
1068,2,1406,beryllium
1068,2,1572,selenium
1068,2,1576,silver
5001,2,2001,"x-ray fluorescence"
5001,2,437,geochemistry
5001,2,1748,"geologic maps"
5001,4,4.6,"Alkalic intrusive rock"
5001,4,4.8,"Intrusive carbonatite"
5001,2,1434,copper
5001,2,1464,gold
5001,2,1509,molybdenum
5001,2,1596,tin
5001,3,686,"mineral deposit areas"
5001,2,2043,"mineral deposits"
5001,2,312,"economic geology"
5001,2,2093,"study areas"
5001,1,f02240,"Southeast Fairbanks"
5001,1,q63144D1,"Nabesna D-1"
5001,1,q64144A1,"Tanacross A-1"
5001,1,q64144A2,"Tanacross A-2"
5001,1,q64144A3,"Tanacross A-3"
5001,1,q64144B1,"Tanacross B-1"
5001,1,q64144B2,"Tanacross B-2"
5001,1,q64144B3,"Tanacross B-3"
5001,1,q64144B4,"Tanacross B-4"
5001,1,q64144C1,"Tanacross C-1"
5001,1,q64144C2,"Tanacross C-2"
5001,1,q64144C3,"Tanacross C-3"
5001,1,q64144C4,"Tanacross C-4"
5001,1,h19040102,"Ladue River"
5001,1,h19040104,"Fortymile River"
5001,1,h19040501,"Nabesna-Chisana Rivers"
5001,2,1553,"rare earth elements"
5001,2,1558,rhenium
5001,2,1593,thorium
5001,2,1605,uranium
5003,2,2043,"mineral deposits"
5003,3,686,"mineral deposit areas"
5003,2,1748,"geologic maps"
5003,2,353,erosion
5003,4,5.2,"Metasedimentary rock"
5003,4,5.3,"Metavolcanic rock"
5003,4,4.4.2.2,"Metaluminous granite"
5003,4,4.4.2.4,"Peralkaline granite"
5003,4,4.4.2.1,"Peraluminous granite"
5003,2,2093,"study areas"
5003,1,f01017,Chambers
5003,1,f01111,Randolph
5003,1,f01123,Tallapoosa
5003,1,f13149,Heard
5003,1,q34086SWD2,Ofelia
5003,1,q34086SWD3,"Wadley North"
5003,1,q34086SWD4,"Wadley South"
5003,1,q34086SWE2,Wedowee
5003,1,q34086SWE3,"Roanoke West"
5003,1,q34086SWE4,Milltown
5003,1,q34086SWF3,"Roanoke East"
5003,1,q34086SWF4,"Five Points"
5003,1,h03130002,"Middle Chattahoochee-Lake Harding"
5003,1,h03150109,"Middle Tallapoosa"
5003,2,153,"chemical analysis"
5003,2,1553,"rare earth elements"
5003,2,437,geochemistry
5003,2,1553,"rare earth elements"
5004,2,1748,"geologic maps"
5004,4,2.1.1.2,Shale
5004,4,2.5,Phosphorite
5004,2,2093,"study areas"
5004,1,f05063,Independence
5004,1,f05065,Izard
5004,1,f05135,Sharp
5004,1,f05137,Stone
5004,1,q36092NWA1,Guion
5004,1,q36092NWA2,Marcella
5004,1,q36092NWB1,"Mount Pleasant"
5004,1,q36092NWB2,Bethesda
5004,1,q36092NWC1,Sandtown
5004,1,q36092NWC2,Batesville
5004,1,q36092NWD1,"Cave City"
5004,1,q36092NWD2,"Sulphur Rock"
5004,1,q36092NWE1,Grange
5004,1,q36092NWE2,Charlotte
5004,1,q36094NEH1,Sylamore
5004,1,q37092SWA4,Melbourne
5004,1,q37092SWB4,Zion
5004,1,q37092SWC4,Sidney
5004,1,q37092SWD4,"Evening Shade"
5004,1,q37094SEH4,Boswell
5004,1,h11010004,"Middle White"
5004,1,h11010009,"Lower Black"
5004,1,h11010012,Strawberry
5004,2,153,"chemical analysis"
5004,2,1553,"rare earth elements"
5004,2,437,geochemistry
5004,3,686,"mineral deposit areas"
5004,2,1553,"rare earth elements"
5004,2,1433,cobalt
5004,2,1433,cobalt
5004,2,1499,manganese
5004,2,1499,manganese
5004,2,1520,nickel
5004,2,1520,nickel
5004,2,1537,phosphorus
5004,2,1537,phosphorus
5005,4,4.6,"Alkalic intrusive rock"
5005,4,4.8,"Intrusive carbonatite"
5005,3,686,"mineral deposit areas"
5005,2,2043,"mineral deposits"
5005,2,745,"mineral resources"
5005,2,312,"economic geology"
5005,3,685,"mine sites"
5005,2,1748,"geologic maps"
5005,2,2093,"study areas"
5005,1,f06071,"San Bernardino"
5005,1,q36116SWE2,Joshua
5005,1,q36116SWE3,"Mid Hills"
5005,1,q36116SWE4,"Columbia Mountain"
5005,1,q36116SWF1,Nipton
5005,1,q36116SWF2,Ivanpah
5005,1,q36116SWF3,"Pinto Valley"
5005,1,q36116SWF4,"Woods Mountains"
5005,1,q36116SWG1,"Crescent Peak"
5005,1,q36116SWG2,"Castle Peaks"
5005,1,q36116SWG3,"Grotto Hills"
5005,1,h15030102,"Piute Wash"
5005,1,h16060015,"Ivanpah-Pahrump Valleys"
5005,1,h18100100,"Southern Mojave"
5005,2,153,"chemical analysis"
5005,2,1553,"rare earth elements"
5005,2,437,geochemistry
5005,2,1553,"rare earth elements"
5006,2,1483,iron
5006,2,1464,gold
5006,2,1409,bismuth
5006,2,1617,yttrium
5006,3,685,"mine sites"
5006,3,686,"mineral deposit areas"
5006,2,437,geochemistry
5006,2,1748,"geologic maps"
5006,2,312,"economic geology"
5006,4,5.2,"Metasedimentary rock"
5006,4,4.4.2,Granite
5006,2,1376,"tracer study"
5006,1,f16059,Lemhi
5006,1,q46116SEE3,"Gant Ridge"
5006,1,q46116SEE4,"Blackbird Mountain"
5006,1,q46116SEF3,"Gant Mountain"
5006,1,q46116SEF4,"Blackbird Creek"
5006,1,h17060203,"Middle Salmon-Panther"
5006,2,153,"chemical analysis"
5006,2,1553,"rare earth elements"
5006,2,2093,"study areas"
5006,2,1553,"rare earth elements"
5006,2,1433,cobalt
5006,2,1433,cobalt
5006,2,1434,copper
5006,2,1434,copper
5007,2,1403,barium
5007,2,1454,fluorine
5007,2,1593,thorium
5007,2,1617,yttrium
5007,2,1406,beryllium
5007,2,1521,niobium
5007,2,1597,titanium
5007,3,686,"mineral deposit areas"
5007,2,2043,"mineral deposits"
5007,2,1748,"geologic maps"
5007,4,4.7,"Ultramafic intrusive rock"
5007,4,2,"Sedimentary rock"
5007,2,562,"hydrothermal processes"
5007,2,2093,"study areas"
5007,1,f17055,Franklin
5007,1,f17059,Gallatin
5007,1,f17065,Hamilton
5007,1,f17069,Hardin
5007,1,f17087,Johnson
5007,1,f17127,Massac
5007,1,f17151,Pope
5007,1,f17165,Saline
5007,1,f17193,White
5007,1,f17199,Williamson
5007,1,f18129,Posey
5007,1,f21055,Crittenden
5007,1,f21139,Livingston
5007,1,f21145,McCracken
5007,1,f21157,Marshall
5007,1,f21225,Union
5007,1,q38090NE,"West Frankfort"
5007,1,q38090SE,Paducah
5007,1,q39090SE,"Mount Vernon"
5007,1,h05120113,"Lower Wabash"
5007,1,h05120114,"Little Wabash"
5007,1,h05130205,"Lower Cumberland"
5007,1,h05140202,Highland-Pigeon
5007,1,h05140203,"Lower Ohio-Bay"
5007,1,h05140204,Saline
5007,1,h05140205,Tradewater
5007,1,h05140206,"Lower Ohio"
5007,1,h06040006,"Lower Tennessee"
5007,1,h07140106,"Big Muddy"
5007,2,153,"chemical analysis"
5007,2,1553,"rare earth elements"
5007,2,437,geochemistry
5007,2,1553,"rare earth elements"
5008,2,1748,"geologic maps"
5008,3,686,"mineral deposit areas"
5008,2,562,"hydrothermal processes"
5008,2,312,"economic geology"
5008,2,1454,fluorine
5008,2,1403,barium
5008,2,1593,thorium
5008,2,1617,yttrium
5008,2,1521,niobium
5008,2,1406,beryllium
5008,2,1597,titanium
5008,4,4.7,"Ultramafic intrusive rock"
5008,4,2,"Sedimentary rock"
5008,2,212,"core analysis"
5008,2,2002,"data management"
5008,2,2093,"study areas"
5008,1,f17059,Gallatin
5008,1,f17069,Hardin
5008,1,f17127,Massac
5008,1,f17151,Pope
5008,1,f18129,Posey
5008,1,f21033,Caldwell
5008,1,f21047,Christian
5008,1,f21055,Crittenden
5008,1,f21083,Graves
5008,1,f21107,Hopkins
5008,1,f21139,Livingston
5008,1,f21143,Lyon
5008,1,f21145,McCracken
5008,1,f21157,Marshall
5008,1,f21221,Trigg
5008,1,f21225,Union
5008,1,f21233,Webster
5008,1,q37088NW,Hopkinsville
5008,1,q37090NE,Murray
5008,1,q38088NW,Evansville
5008,1,q38088SW,Madisonville
5008,1,q38090NE,"West Frankfort"
5008,1,q38090SE,Paducah
5008,1,h05110005,"Lower Green"
5008,1,h05130205,"Lower Cumberland"
5008,1,h05140202,Highland-Pigeon
5008,1,h05140203,"Lower Ohio-Bay"
5008,1,h05140204,Saline
5008,1,h05140205,Tradewater
5008,1,h05140206,"Lower Ohio"
5008,1,h06040005,"Kentucky Lake"
5008,1,h06040006,"Lower Tennessee"
5008,1,h08010201,"Bayou De Chien-Mayfield"
5008,2,153,"chemical analysis"
5008,2,1553,"rare earth elements"
5008,2,437,geochemistry
5008,2,1553,"rare earth elements"
5009,2,1748,"geologic maps"
5009,4,5.7,Gneiss
5009,4,3.7,"Alkalic volcanic rock"
5009,4,3.4,"Felsic volcanic rock"
5009,2,437,geochemistry
5009,2,2093,"study areas"
5009,1,f24021,Frederick
5009,1,f24043,Washington
5009,1,f42001,Adams
5009,1,f42055,Franklin
5009,1,f51107,Loudoun
5009,1,f54037,Jefferson
5009,1,q40078NWB4,Williamsport
5009,1,q40078NWC3,Hagerstown
5009,1,q40078NWC4,Funkstown
5009,1,q40078NWD2,Waynesboro
5009,1,q40078NWD3,Smithsburg
5009,1,q40078NWD4,Myersville
5009,1,q40078NWE2,"Iron Springs"
5009,1,q40078NWE3,"Blue Ridge Summit"
5009,1,q40078SWB1,Shepherdstown
5009,1,q40078SWB2,"Charles Town"
5009,1,q40078SWC1,Keedysville
5009,1,q40078SWC2,"Harpers Ferry"
5009,1,q40078SWD1,Middletown
5009,1,q40078SWD2,"Point of Rocks"
5009,1,h02070004,Conococheague-Opequon
5009,1,h02070007,Shenandoah
5009,1,h02070008,"Middle Potomac-Catoctin"
5009,1,h02070009,Monocacy
5009,2,153,"chemical analysis"
5009,2,1553,"rare earth elements"
5009,2,1553,"rare earth elements"
5010,2,1748,"geologic maps"
5010,4,5.2,"Metasedimentary rock"
5010,2,773,"natural resource assessment"
5010,2,745,"mineral resources"
5010,2,312,"economic geology"
5010,2,437,geochemistry
5010,2,2093,"study areas"
5010,1,f26043,Dickinson
5010,1,f26109,Menominee
5010,1,f55075,Marinette
5010,1,q46088NWA1,"Carney Lake"
5010,1,q46088NWA2,Norway
5010,1,q46088NWA3,Pembine
5010,1,q46088NWB1,Felch
5010,1,q46088NWB2,Vulcan
5010,1,q46088NWB3,Faithorn
5010,1,q46088NWC1,"Foster City"
5010,1,q46088NWC2,Waucedah
5010,1,q46088NWC3,Cunard
5010,1,h04030108,Menominee
5010,2,153,"chemical analysis"
5010,2,1553,"rare earth elements"
5010,2,2043,"mineral deposits"
5010,3,686,"mineral deposit areas"
5010,2,1553,"rare earth elements"
5010,2,1433,cobalt
5010,2,1433,cobalt
5010,2,1434,copper
5010,2,1434,copper
5010,2,1464,gold
5010,2,1464,gold
5010,2,1483,iron
5010,2,1483,iron
5010,2,1537,phosphorus
5010,2,1537,phosphorus
5010,2,1576,silver
5010,2,1576,silver
5010,2,1605,uranium
5010,2,1605,uranium
5011,2,1748,"geologic maps"
5011,2,1597,titanium
5011,2,1619,zirconium
5011,4,1.2.4,Terrace
5011,4,1.11,Sand
5011,2,281,"drilling and coring"
5011,2,437,geochemistry
5011,2,2043,"mineral deposits"
5011,3,686,"mineral deposit areas"
5011,2,464,geology
5011,2,2093,"study areas"
5011,1,f37065,Edgecombe
5011,1,f37127,Nash
5011,1,q37078SWA3,Essex
5011,1,q37078SWA4,"Red Oak"
5011,1,q37078SWB3,Ringwood
5011,1,q37078SWB4,Drake
5011,1,q37078SWC3,Enfield
